Review Text,Rating,sentiment_label
pertama agak bingung krn sy gap-tek tp syukurlah dgn kesabaran bisa juga,5,neutral
oks,5,neutral
cukup responsif untuk urusan BPJS kesehatan,5,neutral
"Aplikasi nya masih suka eror, layar di hp ku warna putih semua sehabis pilih ambil antrean",1,positive
"aplikasi ini bagus, sedikit mempermudah tetapi disaat masuk ke apklikasi nya malah muncul notif disuruh login ulang, padahal udh ambil pendaftaran buat ke rs, tpi setelah login lagi malah ngilang nomor antriannya, tolong dong ini bagaimana? udh beberapa kali di referesh tetap gak muncul, membuat pengguna menjadi tidak nyaman saat menggunakan aplikasinya, tolong diperbaiki🙏",3,positive
masa gangguan Mulu gak bisa daftar no antrian Mulu ke mana,1,neutral
selebihnya baik,5,neutral
ribet,1,neutral
bug,1,neutral
mantappppppop,5,neutral
mantaap sangat mudah memakainya,5,positive
ini kenpa ga bisa login sudah d pencet pencet masih stak d logo,2,neutral
Terimakasih Banyak,5,neutral
mantap..,5,positive
mau login lagi tp katanya nik ku salah padahal aku log in jg pakai itu mana bisa salah udah dicoba sampai 3kali ku liat trs dr ktp si nik itu tp tetep aja salah trs,2,neutral
"pelayanan bagus, terimakasih sudah meringankan beban kami dalam berobat",5,positive
apk yg sangat mudah dan ga ribet,5,positive
masih sering eror.🙈,1,neutral
waktu diminta pembaruan pin malah logout giliran mau masuk susah gagal terus,3,negative
"udah kena phk, eh tau tau hari ini dapet email tunggakan bpjs, kan kocak udah mau setahun ga kerja tau tau kena tunggakan, berobat ga bisa pake bpjs alesan nonaktif, eh tagihan jalan terus kan kuntul",1,neutral
Masa tiap buka update terus bos.,5,neutral
"dikit dikit bug, apakah aplikasi ini tidak di pantau 24jam? aplikasi sampah",1,negative
bagus dan cepat,5,positive
"""Saran perbaikan"" bisa tambahkan halaman onboarding awal sebelum registrasi atau bisa dijelaskan di judul registrasi, misal berikan keterangan singkat terkait input data siapa yang harus diinputkan dan tahap selanjutnya bisa berikan penjelasan transparan terkait keamanan data dan biometrik di paling bawah kolom input.",5,positive
aplikasi yang sangat membantu dan memudahkan untuk perubahan data,5,positive
kenapa ini app jadi tolol di apdet malah g bisa masuk masukan Imel g bisa yang bener dong kenapa,1,neutral
"terimakasih telah mendengar keluhan saya tentang screenshot pada aplikasi, sekarang tidak perlu bingung lagi semisal mau mengurus laporan rujukan",5,neutral
aplikasi jkn sangat membantu,5,neutral
"ini kenapa yah punyaku keluar sendiri, terus mau masuk katanya tidak terdaftar? gangguan atau gimana?",1,neutral
"setiap mau kontrol harus ribet mikirin dftar lewat JKN , enk yg lngsung ke pendaftaran.. gk usah ribet"" amat ,, aq dr JM 7 sampe stengah 9 gagal terus .. makan waktu",1,negative
sangat bermanfaat sekali. mudah di akses,5,positive
sangat mudah dan membantu,5,positive
Ok sangat membantu sekali,5,neutral
mau pindah faskes sangat susah. harusnya ada aplikasi dipermudah. padahal akses kamera juga diaktifkan.,5,neutral
lebih praktis dan mudah,5,positive
"baru pertama kali daftar bpjs, dan ternyata gampang bgt pake app ini👍",5,neutral
Tiba-tiba jd tidak aktif 😡,1,neutral
kenapa tidak bisa vertifikasi,3,neutral
ini gimana saya kok tidak bisa pindah faskes BPJS lewat aplikasi JKN mobile?,1,neutral
👍♥️👍,5,neutral
ok mantap,5,positive
baguss banget,5,neutral
sangat membantu dalam kesehatan,5,neutral
"masukan NIk sudah sesuai tp dianggap salan terus,kacau nih aplikasi",1,neutral
apk sampah otp sampe berjam-jam tidak masuk,1,negative
"perubhan data scara onlin susah om, sudah aplod foto dokumen semuA klik selanjutnya yg ada cuma muteeeerrrr.. sinyl stabil kuota gde,jam kerja panjul!",2,negative
ok good,5,neutral
"aplikasi sering eror,",1,neutral
Alhamdulillah dengan adanya aplikasi ini sangat membantu tks 🙏,5,neutral
mantaff,5,neutral
Saat ini baik,5,neutral
hadehh,1,neutral
"molai th kemaren daftar selalu gagal, padahal suda punya akun. dan selalu permintaan anda belum bisa diproses, mohon maaf atas ketidaknyamanan. saya ke klinik katanya juga gak bisa benahi. terus saia harus kemana..?????",1,negative
terima kasih jkn mobile,5,neutral
jos,5,neutral
okey sangat membantu,5,neutral
mau bayar eh di suruh update aplikasinya di suruh login malah di bilang data nik atau pasword anda salah...aplikasi 👎 payah,1,negative
Pokoknya TOOOOOOOOP MARKOTOP,5,neutral
aplikasi nya banyak membantu dan lebih baik,5,neutral
"cukup membantu, tapi saran untuk kirim OTP utk ganti no HP atau sekedar lupa password dibisain lewat WhatsApp dong, jangan lewat SMS biar ga ribet kalo lagi ga ada pulsa dan pas lagi bokek. Terimakasih",5,neutral
"Mantep sih, Bisa akses cepet dan ga ribet",5,neutral
"sangat membantu dan benar"" mempermudah",5,positive
buruk daptar dari jam 1 untuk poli gigi bacaan jadwal tidak tersedia terus,1,negative
aneh minta sama dokter b malah dpt dokter a🥲 yaudahlah tumben pelayanan nya cepet,2,negative
"repot banget dengan aplikasi ini, terlalu sering minta log in ulang walaupun ga pernah logout atau ganti hp. padahal di dalam aplikasi sudah cukup bagus",2,neutral
sangat mudah memverikasinya,5,positive
terimakasih mohon untuk lebih di tingkatkan,5,neutral
knapa selalu log out sendiri trs di masukin kata sandinya ga bisa pdhl dah bener gimana tuh,2,neutral
sangat membantu sekali. 🙏,5,neutral
sesuaii yg di harapkan,5,neutral
update rumit!,2,neutral
Alhamdulillah lebih cepat buat ganti faskes,5,positive
bermanfaat dan mudah,5,positive
MANTAP MAN,5,positive
pelayanan memuaskan .cma yg menjadi kendala saya sering keluar dari aplikasi jadi harus masuk lagi sering seperti itu 🙏,5,neutral
sangat berguna,5,neutral
"Saya kasih bintang lima karena acap kali keluar sendiri dari app jika sinyal tidak stabil. Dulu tidak begitu lho. Bukan lagi minta OTP, Tapi soal keluar sendiri dari app. Mohon di perbaiki app nya. Katanya saya login di device yang lain. makasih",5,positive
"sudah bisa, good job",5,neutral
memudahakan peserta untuk mendaftar dari rumah,5,neutral
"pelayanan di RS dan paskes harus dioptimalkan tidak ada lagi diskriminasi, semua hak sama sesama makhluk Alloh SWT❤️",4,neutral
Ferry good,5,neutral
Aplikasi yang disukai oleh debkol karena datanya nyaris akurat makanya petugas orang dalamnya sering jual data update ke debkol jadi tahu data aktif kita. sudah lapor tapi ngomongnya selalu kami menjaga data dengan baik langsung close case tanpa solusi. Bocor3x mau tutup tapi dipaksa musti ikut rasanya mau mati aja ud ga bs kerja di perusahaan manapun.,1,positive
aplikasi yang sangat membantu 🙏,5,neutral
🤍,5,neutral
genah kan,5,neutral
"kartu diblokir dengan alasan PREMI.. nyatanya sudah bayar rutin, dan hostori pembayaran di jkn juga lunas, tapi tagihan masih muncul. tanya call center malah dibilang saya nunggak bulan maret 2026.. sedangkan sekarang baru tanggal 5 maret 2026. apakah proses rekrutment cs bpjs itu syarat nya BODOH?",1,neutral
top manfaat,5,neutral
kenapa saya ga bisa ambil antrean Online soalnya. besok jadwal kontrol tolong di perbaiki,3,positive
"kaga jelas berkali kali kode SMS gabisa bisa gangguan Mulu apanya yg gangguan coba masa tiap hari tiap mau nyoba login gangguan mulu, masih engga bisa juga padahal udh isi pulsa kacau",1,neutral
tap mantap,5,positive
suka log out sendiri...kalau mau daftar online suka error...entah kenapa apk satu ini,2,positive
baguss. sangat membantu,5,neutral
Memudahkan peserta,5,positive
"ini gimana si kata sandi udah bener katanya salah melulu,tagihan anakku udah sampe 72500 mau bayar tgl 23 ga bisa2",1,neutral
sangat bermanfaat dan mudah👍👍,5,positive
bagus sekali,5,positive
tolong diperbaiki untuk mencari rujukan,5,positive
Terima Kasih Indonesia,5,neutral
kenapa ya saya tidak bisa ambil antrean untuk saya sendiri tetapi orang tua ambil antrean di hp bisa dan saya tidak bisa kenapa?,2,neutral
bagus sekali sangat membantu,5,positive
"ini kenapa si error mulu? org mau berobat juga, nyusahin!",2,negative
"Harus Selalu Login, dan Dibilang NIK anda Tidak Valid. pengguna Disini Itu Dari Sabang Hingga Marauke. tolonglah, Jangan Aneh. banyak Lansia Yang Menggunakan Apps Ini.",1,negative
dengan gotong royong semua tertolong,5,neutral
sangat membantu dan mudah di gunakan,5,positive
Sangat membantu sekali,5,neutral
"mudah diproses,",5,positive
sangat memudahkan,5,positive
mau login lupa passwordnya . di langkah langkah lupa password di ikutin . no hpnya sudah di isi dengan benar tetapi tidak bisa . tolong aplikasinya di benerin lagi.,1,neutral
apk yang sangat membantu,5,neutral
berobat rutin menjadi mudah,5,positive
sangat sangat Memuaskan pelayanan Dan syariat Obat nya sangat cocok dan manjur. pelayanan sangat Baik.,5,neutral
"Lagi butuh bgt malah ga bisa diapa2in, pencet apa2 ga bisa, skrg jd gajelas aplikasinya",5,neutral
Aplikasi jelek. Gak ada masuk nomor OTP di SMS nya,1,negative
"rekam biometrik wajah tidak berfungsi, aplikasi milik negara kalau belum layak jangan dipublish, malu maluin",1,neutral
sangat membantu & memudahkan... terima kasih,5,positive
terima kasih telah melakukan pengkinian data saya,5,neutral
"terlalu sering update dan minta login ulang saat aplikasi update, terlalu ribet saat aplikasi di butuhkan cepat, mohon di perbaiki lagi, agar aplikasi ini di gunakan , tidak membuat orang malas untuk menggunakan nya",1,positive
"bagi yg kode verifikasi otp nya ga masuk2.. isi pulsamu dulu, aku juga bgtu berulang kali ga masuk otpnya, bgtu baca syarat dan ketentuannya dan isi pulsa, langgsung masuk kode otp nya ga sampe 3detik",1,neutral
"login capca angele pol, ra jelas",1,neutral
"mudah anti ribet, menghemat waktu",5,positive
kis banyak yg nonaktif 👎,1,neutral
sangat puasa dgn ada nya aplikasi JKN ini,5,neutral
Tolong untuk pendaftaran bisa offline kalo lewat online di aplikasi penuh terus udah beberapa kali coba bahkan H-1 juga sudah penuh kesannya jadi kayak rebutan padahalkan kita juga bayar bagi yang mandiri. Lebih baik pendaftaran pake bpjs bisa online ataupun offline,1,neutral
ini gmn mau buka BPJS susah bgt.... nik udh benar sm pasword udh benar tp tetap aj gak bsa d buka,1,negative
aplikasi mudah d gunakan,5,positive
tiba tiba kepotong 2 juta tanpa persetujuan,1,neutral
ini knp ya mobil JKN SDH login tp suruh daftar lagi dan stlh dftar beritanya suruh daftar lagi dan lagi berulan ulang seperti tolong jelaskan apa maksdnya,3,neutral
aplikasi tidak bisa dibuka,2,neutral
bagus plyanan dokter & sus,5,positive
bagus dan sangat membantu,5,positive
💯👍,5,neutral
BPJS kesehatan bisa dengan mudah Kita daftar,5,positive
aplikasi mempermudah dan digunakan,5,positive
bagus layananya,5,positive
aplikasi mudah di gunakan dan sangat membantu,5,positive
terima kasih sudah mempermudah segala urusan,5,positive
"akses cepat, layanan juga cepat. semoga semakin maju",5,positive
sangat membantu sekali,5,neutral
syuka,5,neutral
"layanan bagus, cepat dan lebih mudah",5,positive
progressnya jd lebih baik,5,neutral
"makin parah aja, udh bayar iuran tp masih gk aktif jg.. gmna mau berobat .mempersulit!!",1,negative
"Akses layanan cepat, sangat memuaskan♥️♥️♥️",5,positive
"Dari PBI ikut ke perusahaan, setelah keluar, itikas baik saya daftar mandiri. eh ditolak hanya karena ada nama family lain di Kartu Keluarga yg sudah tidak aktif di disdukcapil, tapi di lampiran KK masih ada. Hanya karena itu, ditolak untuk daftar mandiri, apakah pihak kalian tahu rrgulasi pembuatan KK baru itu lama?! yang mau bayar pribadi aja dipersulit, apalagi yang pake PBI, gak ngotak.",1,negative
aplikasi yg sangat membantu,5,neutral
Memudahkan,5,positive
ok mrmbantu,5,neutral
sangat membantu kami makasih ya kak,5,neutral
bagus pertahankan ya..,5,positive
"Parah, update aplikasi terus ga bisa masuk karena minta password dikiranya kita hapal terus password yang kita tulis beberapa tahun lalu. Cari cara yang lebih bagus dong",1,neutral
APLIKASI BURIK RESET PASSWORD AJA SUSAH HARUS VALIDASI NO HP SEDANGKAN HP HILANG REPOT APLIKASI SAMPAH PANDAWA PUN ERROR GAGUNA KARYAWANNYA BERTELE TELE MAKAN GAJI BUTA KALIAN @NJING,1,negative
"tolong lah ini mau daftar verifikasi mukak nya susah kali tolong diperbaiki, orang udah seharian gak hijau hijau",3,neutral
semakin Bagus pelayanan nya,4,positive
Buruk sekali,1,negative
bpjs gimana sih masa berobat paskes harus sesuai domisili kan ga semua orang kerja di daerah nya buat apa ada bpjs kaga berpugnsi mah benerin lagi dong kaya dulu bisa di mana aja 😤,1,neutral
semua jadi mudah,5,positive
"cukup membantu, semoga semakin baik",4,neutral
membantu Sangat luar biasa,5,neutral
mempermudah pelayanan bpjs secara maksimal..,5,positive
good app👍,5,neutral
"sangat mempermudah untuk memindahkan faskes, tidak perlu lagi ke kantor bpjs",5,positive
"ini udah berapa hari mobile jkn ga bisa di buka,offline aja gi mna mau berobat malah di persulit kaya gini,mau pake paket data atau wifi tetep aja offline hadeuhh",2,negative
memudahkan dalam berurusan,5,positive
kenapa kdang akunya terkunci dadi login lgi knpa gk pas kita buka apliksi jkn mudah gk usah login lgi kn sudah derdaftar knpa hrus login lgi,5,positive
Bagus Praktis,5,positive
"terima kasih atas layanannya,untuk kali ini dan seterusnya mohon di pertahankan untuk pelayanan kesehatan yang seperti ini,dan semoga setiap rs umu di seluruh Indonesia bisa memberikan layanan yang sama(salam dari RSUD LAHAT)",5,neutral
"saya mau daftar baru jkn mobile. nik, nama, tgl lahir, capcha lancar. tp waktu verifikasi wajah kok sulit sekali, sdh ngepas muka di kotak kok gk bisa juga? apa yg salah? saya sdh kluar masuk apps bbrpa kali tetep sama, nyantol di verifikasi wajah. RIBET BANGET. padahal saya lagi butuh berobat. zonk...",1,negative
tiba tiba log out sendiri trus mau login gagal terus katanya sandinya salah padahal sandi sudah benar,3,negative
"tidak bisa dapat otp auto debitnya, udh ngulang"" terus ga ada muncul otpnya. udh ganti nomor tetap ga muncul",1,neutral
"kenapa saya tidak bisa masuk di aplikasi mobile jkn,,pdhal saya sdh trdftar",2,neutral
Penggunaan Aplikasi untuk kelancaran pasien dan petugas admin sangat bagus terlayani dengan profesional.,5,positive
"aplikasi nya suka keluar sendiri, tiap mau buka aplikasi nya selalu terkeluar.. jadi susah mau login dan cek riwayat pembayaran nya ... suka eror sekarang . tolong di perbaiki aplikasi nya biar gak ribet masuk aplikasi",2,positive
proses aktifkan kembali bpjs online cepat,5,positive
"buat registrasi susah sekali, ketika dibuat cek kode Verifikasi langsung back ke halaman utama, begitu aja terus",1,negative
sangat mudah digunakan,5,positive
lebih mudah di akses,5,positive
sangat membantu masyarakat Indonesia,5,neutral
pelayanan bagus,4,positive
deplover nya pea gada pengawasan masih banyak minuss,1,neutral
cepat,5,positive
jkn dangat baik,5,neutral
Aplikasi sangat membantu,5,neutral
maaf nih kenapa saat saya mau daftar antrean malah error gak bisa antre. muncul tulisan sistem error your conection. apalah padahal sinyal wifi saya stabil gada error plis JKN ini saya sedang sakit kok bisa sih hadeuh,1,negative
sippp,5,neutral
Sangat membantu masyarakat,5,neutral
mudah,5,positive
Oke,5,positive
"mantap,.. pelayanan sudah membaik",5,positive
kenapa mau masuk pertama kali nggak bisa dapet kode OTP?,1,neutral
sangat membantu dan mempermudah administrasi dan pelayanannya,5,positive
sangat tanggap,5,neutral
"mudah, tapi masih banyak klinik2 yg kalo periksa asal dokter2 pada jutek",5,positive
pertahankan,5,neutral
sudah ada peningkatan nya di 2026,5,neutral
ya.. boleh lah,5,neutral
"disuruh verifikasi wajah, tapi selalu gagal, padahal sy sudah memenuhi persyaratannya, saya mau verifikasi melalui email, gak bisa disuruh melalui nomor hp, tapi nomor hp saya yang terdaftar sudah tidak aktif saya chat nomor whatsaap PANDAWA nya, disuruh ke care center 165, tapi gak bisa terhubung sudah 2 jam, susah sih ini aplikasi, disuruh pindah pindah mulu ujungnya malah gak bisa, RIBET, mempermudah malah mempersulit, BINTANG 1",1,negative
terimakasih untuk semuanya,5,neutral
layanannya mantap,5,positive
terima kasih mobile jkn sangat membantu sekali,5,neutral
"kenapa 2 hari ini error setiap saya mau ambil antrian, tenaga medis not found terus",3,negative
mudah aj w,5,positive
"apknya tolong diperbaiki lagi masak saya sudah masukkan no hp tp gak masuk"" kodenya, padahal saya udah lama login tp tiba"" tekeluar sendiri dan suruh login kembali ini tuh memprsulit banget",1,positive
membantu meningkatkan layanan ke masyarakat,5,neutral
"semoga bermanfaat, dan amanah",5,neutral
terima kasih telah membantu untuk pemindahannya alamat faskes langsung lewat online,5,neutral
membantu sekali dlm pengurusan,5,neutral
👍👍👍,5,neutral
"apalikasi bagus, setia setiap saat dalam urusan kesehatan",5,positive
memuaskan memudahkan,5,positive
"bapuk malah suruh auto debet, aps ga guna. udah bayar lewat shopee malah suruh auto debet, tau gitu join kelas 3 gua mah. dahal udah bagus gua join kelas 1, malah dibikin ribet",1,positive
